,subject,activitylabel,"angle(tBodyAccJerkMean),gravityMean)","angle(tBodyAccMean,gravity)","angle(tBodyGyroJerkMean,gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-meanFreq()-X,fBodyAcc-meanFreq()-Y,fBodyAcc-meanFreq()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-meanFreq()-X,fBodyAccJerk-meanFreq()-Y,fBodyAccJerk-meanFreq()-Z,fBodyAccMag-mean(),fBodyAccMag-meanFreq(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-meanFreq(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-meanFreq(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-meanFreq(),fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-meanFreq()-X,fBodyGyro-meanFreq()-Y,fBodyGyro-meanFreq()-Z,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerkMag-mean(),tBodyAccMag-mean(),tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerkMag-mean(),tBodyGyroMag-mean(),tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAccMag-mean(),fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyAccMag-std(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroJerkMag-std(),fBodyBodyGyroMag-std(),fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyAccJerkMag-std(),tBodyAccMag-std(),tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyGyroJerkMag-std(),tBodyGyroMag-std(),tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tGravityAccMag-std()
140,24,SIITING,-0.9725893093,-0.9615945599,-0.9646332524,-0.3759792871,-0.687537861,-0.1817509503,-0.9970197019,-0.9969754716,-0.9863324734,-0.9815501328,-0.9860084493,-0.9864432419,-0.9999736984,-0.9999258068,-0.9997271387,-0.9998669688,-0.9998820946,-0.4432986894,-0.9993162471,-0.9995243978,0.109559621,-0.9896601499,-0.9716925447,-0.9634067957,-0.9896649365,-0.9723654046,0.9841836303,0.9799362188,-0.9855340457,-0.9998268732,-0.99949669,-0.9996119441,0.0486180224,0.0897945067,0.091674813,-0.1332010773,-0.9689791565,-0.9637796832,0.0948653992,-0.1034056507,-0.8812106156,-0.9421395184,0.0696166138,0.1273806404,-0.5016137101,-0.3232071127,-0.0131255098,0.2734756901,-0.9905937666,-0.1030410614,-0.9562559621,-0.9570561115,-0.9914497175,-0.0752224798,0.1163146747,-0.0359261129,-0.9998944825,-0.9998837869,-0.9999051226,-0.7310114241,-0.6688804558,-0.908823529,-0.9873463059,-0.9928680613,-0.9865890087,-0.9993933782,-0.9997198232,-0.9995596463,-0.9995105138,-0.9999413387,-0.9997285543,-0.9856765238,-0.9994455182,-0.2277340982,0.7878898947,-0.9067557266,0.1988964423,0.19940686,0.2697177598,0.0422888711,-0.0680238839,0.1260534749,-0.0750132697,0.8099182256,-0.0951782658,0.1015421097
141,24,STANDING,-0.9595368246,-0.9686279552,-0.9545185941,-0.0438318968,-0.3923691629,-0.0597392001,-0.9962317686,-0.9937651512,-0.9789097536,-0.9702281842,-0.9799367409,-0.9770638532,-0.9999461,-0.9997427868,-0.9991824677,-0.9997612528,-0.9991311709,-0.0940351848,-0.9985554119,-0.9988123762,-0.0530585404,-0.9921975919,-0.9681553887,-0.9461849494,-0.992364547,-0.968545599,0.9711990171,0.9735351759,-0.9774441538,-0.9994663632,-0.998813498,-0.9991127614,0.01470158,-0.0324288977,-0.0095820353,-0.1921623263,-0.9500610177,-0.9479010117,0.2177867108,0.0005364263,-0.8506837674,-0.933730298,0.1219437201,0.0142035427,-0.2225120774,-0.257261839,-0.014478534,0.2803488839,-0.9872558712,-0.1082225539,-0.9368719743,-0.9302835301,-0.9899606894,0.0156206943,0.0575365742,0.0223946404,-0.9991543729,-0.9991415897,-0.9991166317,-0.6879858356,-0.4109396912,-0.9874396133,-0.9808533675,-0.9912924277,-0.9828726819,-0.9988321441,-0.9993243891,-0.9987533459,-0.9991216949,-0.9996827903,-0.9992527125,-0.9585401872,-0.9989831113,-0.4750732041,0.9076087284,-0.9672418464,0.2479992177,0.2462779637,0.2903415766,-0.0424626897,0.0041176036,0.0908653116,-0.0692546674,0.8028045932,-0.099194772,0.0634433386
142,24,WALKING,-0.5314652219,-0.4777328593,-0.4030641569,-0.2277062436,-0.5496922452,-0.4749919071,-0.6358346828,-0.7385067133,-0.5042343091,-0.2943535457,-0.5111156195,-0.4141596062,-0.9819949609,-0.8945796422,-0.8413280895,-0.8556463479,-0.9502996334,-0.6826131605,-0.8846037188,-0.7071113228,-0.1409100298,-0.9831324003,-0.9625788443,-0.9628229666,-0.9838158214,-0.9637211129,0.3279555455,0.5259544416,-0.3877132295,-0.8643535031,-0.7488818081,-0.8633551943,-0.2061909672,0.1435330579,0.3383180646,-0.2434196994,-0.299983614,-0.4810640186,0.1253896398,-0.2139568521,-0.4976831631,-0.5595021167,-0.2388806912,0.1198690636,0.0929496446,0.1863177029,-0.0225446401,0.276980816,-0.4707623664,-0.1105959529,-0.1541274982,-0.2888400162,-0.4818539676,-0.1992534598,-0.0112398176,0.0309122403,-0.8712710107,-0.8236163916,-0.9623096236,0.4323133874,-0.80645161,-0.7988505747,-0.5393004297,-0.841131611,-0.7737792581,-0.7404489302,-0.8147218184,-0.7133517979,-0.7978905893,-0.8764349652,-0.827296161,-0.4682950812,-0.7704307072,-0.3541123581,0.8897543695,-0.9809274,0.2621075102,-0.0287333524,0.0517375252,-0.1413438356,0.1325309849,-0.1771029761,-0.065843588,0.391458126,-0.062531168,0.1419795942
143,24,WALKING_DOWNSTAIRS,-0.4153453415,-0.6224160486,-0.3049658064,-0.2847411803,-0.5964507501,-0.5881926967,-0.5856413522,-0.6704556036,-0.4141383905,-0.1636268076,-0.3285699685,-0.2688745727,-0.9842106931,-0.75254497,-0.8668800285,-0.5655077033,-0.8812993795,-0.9074194678,-0.8060829787,-0.5914069153,-0.140123155,-0.9618453275,-0.9414789795,-0.9422077187,-0.9628996918,-0.9422987849,0.4483381487,0.2761810413,-0.228570088,-0.7757150022,-0.6453546265,-0.7331164365,0.2278777436,-0.3732894909,0.0634894837,0.1249068589,-0.0737699163,-0.0224839123,0.241066632,-0.3112197335,-0.4052712224,-0.5617392238,-0.050980077,0.1449682403,0.107361486,0.2154348585,-0.0145730348,0.2886312089,-0.0827324805,-0.1048188203,-0.1026073268,-0.2055663807,-0.1408820258,-0.253529303,0.1677719038,-0.1103673042,-0.8040058845,-0.7419712102,-0.8892799245,0.5973182802,-0.8111436922,-0.6618181813,-0.4139975386,-0.7952525549,-0.7252644635,-0.7016855407,-0.7046157758,-0.6306077235,-0.6918607584,-0.9379466696,-0.8785662771,-0.2724692119,-0.5052132698,-0.3372962304,0.8666968678,-0.9747242113,0.0909447291,-0.2604878076,0.1074731753,-0.284391208,0.1938084228,-0.1793630034,-0.0542300245,0.3329349546,-0.0914145015,0.1513010488
144,24,WALKING_UPSTARS,-0.5529795708,-0.446816882,-0.3344358398,-0.1550946271,-0.5109739342,-0.5528021366,-0.6031338771,-0.7129323914,-0.5045165519,-0.5358433192,-0.5627271231,-0.4462231654,-0.9872418485,-0.8562288239,-0.9222973149,-0.7784384393,-0.9525093925,-0.7189537517,-0.8956389151,-0.864814292,-0.2271348692,-0.9621905675,-0.9166907798,-0.934952939,-0.9632992169,-0.9186835424,0.5947632246,0.4072089275,-0.4737708676,-0.8701951275,-0.877570039,-0.8787580986,0.089011087,-0.2587013361,0.0660700963,-0.1127538525,-0.226402822,-0.30685447,0.0956553338,-0.2934867672,-0.4816568754,-0.6413040878,-0.1166975862,0.0403854945,0.2553828805,0.1252370848,-0.0251979435,0.2698811068,-0.3443993514,-0.114248611,-0.116804489,-0.2556010129,-0.4112222942,-0.0924455234,0.0020763121,0.1433523542,-0.9374812375,-0.9363785425,-0.9531721649,0.4719288107,-0.8206670285,-0.8802259873,-0.6235299102,-0.8096951997,-0.8008192103,-0.7608535171,-0.9035936458,-0.930418969,-0.885610898,-0.9565510708,-0.9231419751,-0.5031886849,-0.7516858944,0.1060758938,0.7521075071,-0.9043112192,0.071927795,-0.1192088524,0.172025318,-0.4262378605,0.322099236,-0.2031194692,-0.1059329473,0.2478733581,-0.1468008456,-0.0837248616
145,25,LAYING,-0.8781227549,-0.7724947834,-0.8096885453,0.0370200462,-0.2871275719,-0.0594636315,-0.8848602371,-0.9108562141,-0.9601094238,-0.9484142936,-0.9718853701,-0.9701994945,-0.9998815616,-0.99956995,-0.999181799,-0.9907968384,-0.997533319,-0.109273266,-0.9979816867,-0.997263833,0.5263538183,-0.8295549478,-0.6435783614,-0.6101611663,-0.8323221441,-0.649420721,0.9570388233,0.9612899208,-0.9615093938,-0.9993265445,-0.9973034516,-0.9987842036,0.0263687915,-0.1722258831,0.291246931,-0.0493195617,-0.5604777761,-0.6492547679,0.0240628674,0.0770886961,-0.7872920644,-0.9119752867,0.1689638853,-0.06226505,-0.0507805351,-0.132840732,-0.0188943664,0.2507918286,-0.9091164741,-0.1004288303,-0.6917706806,-0.717262004,-0.9120336388,0.2166037402,-0.130055105,0.1526708282,-0.9973974207,-0.9979651077,-0.9983526203,-0.4156351252,-0.9673000441,-0.8748858449,-0.9726801642,-0.9851616267,-0.97177895,-0.995388521,-0.9983187471,-0.9980825651,-0.9932379892,-0.9996146499,-0.9984308782,-0.8905175393,-0.9987624012,0.1862609026,-0.9356015907,0.1663511886,0.1581946896,0.0479818913,0.0853881028,-0.2816922139,0.1568020405,-0.0940818726,-0.0716401726,0.7884287625,-0.1016469993,0.0874677991
146,25,SIITING,-0.9753335042,-0.9624804546,-0.9665687186,-0.3861105657,-0.6700443563,-0.1469269089,-0.9879645,-0.9973376815,-0.9900854351,-0.9840680254,-0.9891561055,-0.9907173452,-0.9999802632,-0.9999441178,-0.9998396377,-0.9998135118,-0.9999195506,-0.3568770265,-0.9994123037,-0.9995785691,0.1671409564,-0.9888799806,-0.9634150169,-0.9694599825,-0.9893209417,-0.9652729542,0.9850792849,0.984153354,-0.9898154232,-0.9998915838,-0.9995701642,-0.9997411692,0.1163850766,0.042033191,0.1121573128,-0.1296694859,-0.9704093371,-0.9600034145,0.2391348134,-0.0173330079,-0.8821197103,-0.9438883292,0.1466590643,0.0503752881,-0.6088394034,-0.3105264544,-0.0147696808,0.2785414825,-0.9918928286,-0.1091604405,-0.9474576171,-0.9651395522,-0.9928519855,-0.0551055329,0.1315570908,-0.0576646914,-0.9999167474,-0.9999136197,-0.9999385577,-0.7881138685,-0.6615384616,-0.8215384615,-0.9893774329,-0.9951382265,-0.987503112,-0.9992454711,-0.9997375974,-0.9997135709,-0.9991470383,-0.9999621868,-0.9998066788,-0.9880025525,-0.9996639691,-0.1279550484,0.6670024618,-0.8430715148,0.1459503797,0.1767811118,0.2251351582,0.1058164404,-0.12030068,0.1961765148,-0.0748002715,0.8139217814,-0.095480138,0.2172516529
147,25,STANDING,-0.9650051185,-0.9788263066,-0.9670774428,-0.2788545253,-0.6204969474,-0.2931210596,-0.9975905877,-0.9946006992,-0.9865383554,-0.9740295035,-0.9878980484,-0.9863529865,-0.9999160474,-0.9998648268,-0.9996979978,-0.9998799155,-0.9996362118,-0.562519747,-0.999263293,-0.9991401918,0.2011821065,-0.9931482677,-0.9806429707,-0.9677925786,-0.9933836261,-0.9808662205,0.9773818684,0.981841345,-0.9849097415,-0.9997633224,-0.9991329477,-0.9995944307,0.2361212687,0.1388666092,-0.0333788525,-0.3137784741,-0.9726635922,-0.9680756293,0.2474432457,-0.1265980464,-0.8600616803,-0.937207262,0.2284802858,0.0355201068,-0.2796487195,-0.3763523958,-0.016356973,0.2780137016,-0.9919701268,-0.1073529576,-0.9545692259,-0.9646426881,-0.9933216635,-0.0181863246,0.1333914688,-0.0736719346,-0.9991635758,-0.9994602759,-0.9996940503,-0.8122937011,-0.545771578,-0.8459459457,-0.9886879091,-0.9930912266,-0.9841943039,-0.9992164615,-0.9994004814,-0.9992343176,-0.9993007436,-0.9997793028,-0.9997338474,-0.9680785253,-0.9994166282,-0.1586736625,0.812862357,-0.9605871426,0.1534954027,0.2041908927,0.2946215346,0.0885680602,-0.097192868,0.1843854701,-0.0698876853,0.8060586309,-0.1004736978,0.187934463
148,25,WALKING,-0.5751530862,-0.628532297,-0.3943624014,0.1509155269,-0.1526726605,0.0077347512,-0.6419914938,-0.8333005557,-0.6034041851,-0.3677600984,-0.6904133861,-0.5524607666,-0.9922365818,-0.9418122942,-0.9025967668,-0.9151309114,-0.9737944068,-0.5340370461,-0.9529163232,-0.7668553096,0.1884162735,-0.9794992632,-0.9650934411,-0.9449957312,-0.980246763,-0.9664799608,0.5537774219,0.7071688115,-0.5293218797,-0.9199394054,-0.8033346589,-0.9424971816,-0.1377003906,-0.1440857917,-0.0331983891,-0.0218720267,-0.40528943,-0.5656014661,0.0570154228,-0.0222797417,-0.3986358077,-0.7458411453,-0.0724903916,-0.0335522045,0.1593795001,0.0842707871,-0.0186477625,0.2789927591,-0.5960074435,-0.1087376363,-0.1618524116,-0.4371334032,-0.6207257558,0.2840612919,-0.0292042504,-0.0425163656,-0.6940456635,-0.9375877259,-0.9794584118,0.2552384583,-0.8090671288,-0.7909909909,-0.7187943635,-0.8661544465,-0.7670971092,-0.7763744464,-0.7914557449,-0.8699023777,-0.751295883,-0.9905884446,-0.8920954043,-0.4119097196,-0.8978174391,-0.2667175147,0.8323899558,-0.9760538896,0.2611366427,0.0106408521,0.0594187934,-0.1202296065,0.0058689749,0.083145288,-0.0820768065,0.5162841147,-0.1023772693,0.2318564534
149,25,WALKING_DOWNSTAIRS,-0.4530654245,-0.3975388948,-0.2160825656,-0.0270536864,-0.3567420604,0.0993460715,-0.61888296,-0.8448623012,-0.5305624453,-0.3657198304,-0.7349900641,-0.4564414469,-0.9843487462,-0.8643137059,-0.9052226462,-0.7089466545,-0.9416802957,-0.3669942145,-0.9565046484,-0.758638156,0.2187959584,-0.9644700667,-0.937816011,-0.9261916964,-0.9660754148,-0.9399710738,0.5677464914,0.7349405074,-0.4984999129,-0.8691465979,-0.7943088157,-0.953282786,-0.1088044635,0.322907193,0.1324583395,-0.078362678,-0.2201085946,-0.2594652499,0.135714095,-0.2702947503,-0.2976860818,-0.6876321288,-0.0510339764,-0.0287835959,0.1512307792,0.139715768,-0.0210170523,0.2913296662,-0.2537569343,-0.107192377,-0.1405406039,-0.4579723819,-0.2892976287,0.0856728683,0.05884026,-0.0780851671,-0.6913479272,-0.880489759,-0.9551858684,0.2286323801,-0.8164627336,-0.8045976995,-0.7719236259,-0.8377928062,-0.7886860767,-0.7177740847,-0.7930461897,-0.8716526548,-0.7437080593,-0.9912307316,-0.909154061,-0.2177997239,-0.9022648888,-0.3497038634,0.8123727022,-0.9931730159,0.0970510317,-0.1634898851,-0.0237692689,-0.5388820898,0.4104764537,-0.1993472034,-0.1011150764,0.3680016781,-0.1279524454,0.131583297
150,25,WALKING_UPSTARS,-0.5024910386,-0.5975802202,-0.3186346998,-0.0693565212,-0.4202410333,0.3536700981,-0.6885267963,-0.7413438582,-0.6457846208,-0.6380860102,-0.8305266366,-0.624939906,-0.9911031411,-0.9413444203,-0.9526123483,-0.8473882335,-0.9744006911,-0.0625951388,-0.9798157345,-0.9154369637,0.1082309867,-0.9508784503,-0.9317582728,-0.8827223991,-0.9520758606,-0.9343358631,0.6853264931,0.7781510275,-0.6772757874,-0.9397525692,-0.9252856532,-0.979085456,-0.0524463172,-0.0500876455,-0.0062977841,-0.095967403,-0.3057721991,-0.4800066498,-0.0241942668,-0.1887867851,-0.3888041855,-0.6201958751,-0.0036529478,-0.0948024549,0.0868312928,0.1464295777,-0.0269863524,0.2779954114,-0.4597756462,-0.1262104403,-0.2230868088,-0.2965239751,-0.5190251174,0.3086075741,-0.1489065949,0.1695219791,-0.9249574109,-0.9639612677,-0.9801672178,0.0997306773,-0.8511166231,-0.8625641035,-0.8516936695,-0.8893501535,-0.8558635948,-0.8112752226,-0.9437691115,-0.9655858792,-0.9280353146,-0.9936215966,-0.9479693037,-0.4761449988,-0.966910218,-0.1890425809,0.8065868912,-0.9209973663,0.1192933898,-0.1552594233,-0.0157940839,-0.5398713991,0.3977263887,-0.2399616177,-0.1094376581,0.4957673689,-0.1264811611,-0.0255806727
151,26,LAYING,-0.9702369204,-0.9335276476,-0.9518635947,-0.2750235864,-0.554751677,0.0293038737,-0.9991628932,-0.9991775684,-0.9832519558,-0.9882386486,-0.9893704908,-0.9879249112,-0.9999551922,-0.9998984308,-0.9997455516,-0.9968975389,-0.999895777,-0.805776389,-0.9994257251,-0.9997306793,0.6145234059,-0.9444724886,-0.9878879953,-0.9840817089,-0.9477935683,-0.9881867771,0.9890136518,0.9845102083,-0.9901279722,-0.9998051108,-0.9997083891,-0.9997442801,0.0682726144,-0.0458020471,0.0082881333,-0.1600630344,-0.9767850424,-0.9643551904,0.2802727951,-0.1734548044,-0.8739469566,-0.9466419489,0.2098506608,0.0319036539,-0.4744165861,-0.3845439652,-0.0191895728,0.2716458645,-0.9694454453,-0.1050025403,-0.9832313518,-0.9845000132,-0.9716710411,-0.1987309406,0.2019043393,-0.2532309608,-0.9999180229,-0.9998993529,-0.9999225182,-0.8770717718,-0.9244482176,-0.706140351,-0.9895090611,-0.993478197,-0.9895154864,-0.9997827503,-0.9998172761,-0.9997306624,-0.9997458951,-0.9999454228,-0.9991572624,-0.9883863249,-0.9996528639,0.3788397657,-0.9766596858,0.3022695796,0.1102278097,0.1155619116,0.0788723853,0.1985648646,-0.1863222919,0.226551984,-0.0903229229,0.8353285925,-0.1003686409,0.2376208491
152,26,SIITING,-0.9709987604,-0.9469663386,-0.9540529459,-0.2439867846,-0.5332227318,0.0777693393,-0.98418456,-0.9927831078,-0.9871747436,-0.9877545887,-0.9906931144,-0.9912547579,-0.9999384672,-0.9999027668,-0.9998832477,-0.9983926006,-0.9999322936,-0.2952052341,-0.9994623969,-0.9996837123,0.3143876274,-0.9650829256,-0.9492867008,-0.9445808638,-0.9658047067,-0.9507381743,0.9885963305,0.9862838204,-0.9910732379,-0.9998650079,-0.9996344915,-0.9997783799,0.0931627901,-0.0978524159,0.1286162904,-0.1231453611,-0.9530799941,-0.9336027834,0.1506486098,-0.1968706299,-0.8857641206,-0.9458042268,0.15849181,0.007039636,-0.6268566095,-0.3298569319,-0.0071336454,0.2582435302,-0.9797689879,-0.0974448692,-0.9407989655,-0.9500044141,-0.9806372944,-0.003150203,0.0948840041,-0.0178103731,-0.999946311,-0.9999324621,-0.9999515791,-0.7951374631,-0.8775847806,-0.8940170942,-0.9907463223,-0.9924396529,-0.9880377871,-0.9992146372,-0.9998619982,-0.999777986,-0.9989201996,-0.9999775569,-0.9996434845,-0.9901448823,-0.9997119729,0.1475870278,0.4968836594,-0.7923606076,0.1159416066,0.1777571332,0.2193419378,0.045637584,-0.0684073263,0.0780677368,-0.0840648503,0.8052617849,-0.095984817,0.2539906251
153,26,STANDING,-0.9664255068,-0.9723926376,-0.9686739555,-0.3451203229,-0.6893170302,-0.1897190151,-0.9961053608,-0.9976282974,-0.9894412723,-0.9773549495,-0.9874280862,-0.9887261904,-0.9999729603,-0.9999176959,-0.9997139349,-0.9998863647,-0.9995608861,-0.407303206,-0.9993626412,-0.9992264482,0.0884142682,-0.9926787822,-0.9669864338,-0.9642284707,-0.9927928215,-0.9676007286,0.9813185322,0.9831455072,-0.9871577874,-0.9998098978,-0.9992544127,-0.9996384507,0.2638475592,0.0350469523,-0.0756856518,-0.208873751,-0.9685116943,-0.9626972992,0.261243917,-0.2179734129,-0.8562246451,-0.9438392128,0.1743032972,-0.0115288184,-0.3299828457,-0.3753335427,-0.0166608307,0.2811270354,-0.9930693688,-0.1102377964,-0.9494661554,-0.9629884014,-0.9942520674,-0.060263808,0.1804323386,-0.1049806332,-0.9990169359,-0.9994072923,-0.9996067282,-0.7839183818,-0.573670444,-0.9252252247,-0.9879671854,-0.9943612335,-0.986151577,-0.9990153061,-0.999380403,-0.9995385153,-0.9992014281,-0.9998958138,-0.9997631374,-0.9693642685,-0.9994878903,-0.4443057508,0.9049788128,-0.9693959423,0.1860569922,0.2341029828,0.2725629337,0.0161236299,-0.0645687767,0.1821348076,-0.0731385763,0.8063707385,-0.1003559971,0.2105475165
154,26,WALKING,-0.5749230249,-0.6151442212,-0.3920920241,-0.2364012415,-0.5869494164,-0.4489134612,-0.6189750624,-0.7697716002,-0.363285448,-0.2719521572,-0.3965304183,-0.2510381676,-0.9750045907,-0.7974664464,-0.7792078798,-0.7730343441,-0.9241130453,-0.8268621771,-0.8459750288,-0.6935353703,0.1087386995,-0.980055651,-0.9690403142,-0.9662315617,-0.9805720112,-0.9698453832,0.3704232175,0.3711215703,-0.282309389,-0.7686068124,-0.7200780056,-0.8104241817,-0.2309680167,-0.0748446854,-0.1271713995,0.0236828028,-0.2233991718,-0.4218483139,0.0681348569,0.1271816364,-0.4302091849,-0.6054311449,-0.2717362914,0.3749104106,0.221664841,0.1894993157,-0.0154259587,0.2792644437,-0.3401855276,-0.1089270115,-0.1363513916,-0.3334865025,-0.3797041646,-0.1948175098,0.1529016359,-0.0063231205,-0.8338818703,-0.8523973403,-0.9376674788,0.4738241702,-0.7922361915,-0.7796610163,-0.4161735649,-0.7966677634,-0.7529719461,-0.7313416056,-0.8088495161,-0.6948608256,-0.7879692781,-0.9375439644,-0.7328768231,-0.3681129058,-0.7132243108,-0.4172287029,0.8922498444,-0.9736347512,0.1805516397,-0.0009217853,0.1999649045,-0.0876881198,0.0011300771,0.0910993083,-0.0841507652,0.351251388,-0.099411456,0.1629385772
155,26,WALKING_DOWNSTAIRS,-0.3685473668,-0.5183091554,-0.2353146228,-0.3923539193,-0.6872190745,-0.5007643576,-0.4983619474,-0.7327904172,-0.2367412423,-0.0615370655,-0.3967016908,-0.0312721888,-0.9720918978,-0.527285572,-0.8188006956,-0.2860805807,-0.8781303644,-0.8860872172,-0.8383370926,-0.4950995052,0.1539063202,-0.9627219918,-0.9354258554,-0.9330817682,-0.9639008208,-0.9359042382,0.426020638,0.4290347094,-0.1306281949,-0.6127865564,-0.5700630804,-0.7974599808,0.2020544241,-0.1602555446,0.2101331075,-0.4435720996,0.1143793837,0.1470016791,0.221783928,-0.112270247,-0.2097196,-0.473775041,0.0919894928,-0.0079239279,0.1134970092,0.1521336891,-0.0126258097,0.2792845828,0.1739538496,-0.1064396194,-0.0116299101,-0.284807676,0.1138496304,-0.0017078293,-0.0059378652,0.065624673,-0.6566910222,-0.5670213041,-0.8880262756,0.5292227046,-0.7974193518,-0.4546666669,-0.4383877544,-0.7468179902,-0.7283916509,-0.632730704,-0.5571830413,-0.6595687138,-0.5011250169,-0.9346065914,-0.7842790198,-0.1259181546,-0.6191464072,-0.469873732,0.8560094686,-0.9917507184,-0.0235358399,-0.1195647212,0.1735784266,-0.4287456998,0.2402125166,0.0747527011,-0.1003822042,0.2611641838,-0.0992465275,0.0770279695
156,26,WALKING_UPSTARS,-0.5508252231,-0.4648808819,-0.3444270476,-0.2201555377,-0.5365954048,-0.1876961802,-0.5386254095,-0.814147074,-0.3183071696,-0.4200557813,-0.7157268938,-0.2273689068,-0.9525044653,-0.769274486,-0.7711623495,-0.6470027173,-0.9087051331,-0.5700047213,-0.9519674876,-0.7925492518,-0.0019931057,-0.9620113922,-0.9378581578,-0.9296367976,-0.9637489935,-0.9398520791,0.4356932172,0.6165353535,-0.4078967833,-0.7429173464,-0.8108774082,-0.9437325855,-0.051402162,0.276332085,0.2735331732,-0.2415439197,-0.1428744994,-0.1507071068,0.0641665363,-0.6821925778,-0.4509309265,-0.7012843858,-0.2842311684,0.2676717222,0.0272422792,0.0771793957,-0.0281633797,0.2726913945,-0.1690069524,-0.1219434612,-0.0491726303,-0.4045969365,-0.2865048153,-0.2090091265,0.2491931462,-0.0956595453,-0.9129920249,-0.8923336353,-0.9250535784,0.307334477,-0.8076246305,-0.812121212,-0.7698027093,-0.7187760285,-0.771656129,-0.6355662231,-0.8700808349,-0.8652435685,-0.8493122787,-0.9759457453,-0.8005660473,-0.4276865707,-0.9113098885,-0.373860122,0.8438413355,-0.898166486,0.1894318701,-0.1305963599,0.0573468824,-0.5091870431,0.4193253159,-0.2307080208,-0.0657601804,0.2634213087,-0.0975590199,0.0599158859
157,27,LAYING,-0.9773829253,-0.9605616636,-0.9669175945,-0.1353893337,-0.4436560943,-0.1658943942,-0.9994060768,-0.9994848564,-0.9842961624,-0.9861160088,-0.9899011699,-0.9844224003,-0.9999589346,-0.9998527523,-0.9997208754,-0.9990749923,-0.9998504078,-0.8178266986,-0.9994376997,-0.9997216576,0.8453923803,-0.9711838627,-0.993701743,-0.9890563114,-0.9725226955,-0.9937907466,0.9885016566,0.9855271516,-0.9880929728,-0.999768718,-0.9996790889,-0.9997746485,0.0849939458,-0.1836452297,0.1149501768,-0.2374528665,-0.9820916522,-0.9789201762,0.2777309331,-0.1941771107,-0.873359062,-0.9518111732,0.1654568739,0.1322063937,-0.4779451649,-0.4796434506,-0.0179867611,0.2741024924,-0.9784551531,-0.1076997328,-0.9837360438,-0.9866369961,-0.9802304228,-0.2052637528,0.1308178649,-0.1343512061,-0.9998901607,-0.999910812,-0.9998941254,-0.8840439145,-0.7959895391,-0.7072072064,-0.9903491222,-0.9936564401,-0.9911959645,-0.9995793569,-0.9998159874,-0.999791217,-0.9997620707,-0.9999613069,-0.9996451684,-0.9870285391,-0.9997132909,0.1776231902,-0.9963119684,-0.3356235004,0.1194459086,-0.0250274136,0.1979888352,0.2730623215,-0.2222367431,0.185136786,-0.0957839567,0.8293250342,-0.1011476953,0.1923097442
